OBJECTID,Shape,Join_Count,TARGET_FID,Crash_Year,Crash_Street,Crash_Ref_Number,Crash_Severity,Crash_Year,Crash_Month,Crash_Day_Of_Week,Crash_Hour,Crash_Nature,Crash_Type,Crash_Longitude_GDA94,Crash_Latitude_GDA94,Crash_Street,Crash_Street_Intersecting,Loc_Suburb,Loc_Local_Government_Area,Loc_Post_Code,Loc_Police_Division,Loc_Police_District,Loc_Police_Region,Loc_Queensland_Transport_Region,Loc_Main_Roads_Region,Loc_ABS_Statistical_Area_2,Loc_ABS_Statistical_Area_3,Loc_ABS_Statistical_Area_4,Loc_ABS_Remoteness,Loc_State_Electorate,Loc_Federal_Electorate,Crash_Controlling_Authority,Crash_Roadway_Feature,Crash_Traffic_Control,Crash_Speed_Limit,Crash_Road_Surface_Condition,Crash_Atmospheric_Condition,Crash_Lighting_Condition,Crash_Road_Horiz_Align,Crash_Road_Vert_Align,Crash_DCA_Code,Crash_DCA_Description,Crash_DCA_Group_Description,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_Total,Count_Unit_Car,Count_Unit_Motorcycle_Moped,Count_Unit_Truck,Count_Unit_Bus,Count_Unit_Bicycle,Count_Unit_Pedestrian,Count_Unit_Other,Shape_Length,Shape_Area
305,Polygon,7,305,2,Wide Bay Hwy,207151,Hospitalisation,2009,April,Thursday,13,Overturned,Single Vehicle,152.149513,-26.170773,Wide Bay Hwy,<Null>,Kinbombi,Gympie Region,4601,Goomeri,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Kilkivan,Gympie - Cooloola,Wide Bay,Outer Regional,Nanango,Wide Bay,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Level,805,Off Path-Curve: Out Of Control On Cway,Out of control on curve,0,1,0,0,1,1,0,0,0,0,0,0,0.008362,0.000001
306,Polygon,16,306,2,Barkly Hwy,304609,Hospitalisation,2010,January,Saturday,5,Hit object,Single Vehicle,140.461309,-20.713178,Barkly Hwy,Webb St,Cloncurry,Cloncurry Shire,4824,Cloncurry,Mount Isa,Northern,Northern,North Queensland,Mount Isa Region,Outback - North,Queensland - Outback,Very Remote,Traeger,Kennedy,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Wet,Raining,Dawn/Dusk,Straight,Level,704,Off Path-Straight:Right Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.016366,0.000002
307,Polygon,2,307,2,Barwon Hwy,232127,Hospitalisation,2010,January,Thursday,9,Overturned,Single Vehicle,149.619019,-28.425639,Barwon Hwy,<Null>,Bungunya,Goondiwindi Region,4494,Talwood,Darling Downs,Southern,Southern,Downs South West,Inglewood - Waggamba,Darling Downs (west) - Maranoa,Darling Downs - Maranoa,Remote,Southern Downs,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,702,Off Path-Straight: Right Off Cway,Off carriageway on straight,0,1,0,0,1,1,0,0,0,0,0,0,0.002416,0
308,Polygon,17,308,2,Brisbane Valley Hwy,151250,Hospitalisation,2010,March,Tuesday,7,Hit object,Single Vehicle,152.542632,-27.37078,Brisbane Valley Hwy,Forest Hill - Fernvale Rd,Wivenhoe Hill,Somerset Region,4311,Lowood,Ipswich,Southern,SEQ North,North Coast and Wide Bay/Burnett,Lowood,Ipswich Hinterland,Ipswich,Inner Regional,Nanango,Blair,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,803,Off Path-Curve: Off Cway Rt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.010808,0.000001
309,Polygon,401,309,2,Bruce Hwy,148172,Hospitalisation,2010,October,Saturday,15,Overturned,Single Vehicle,152.853095,-26.390126,Bruce Hwy,Bruce Hwy On Ramp,Pomona,Noosa Shire,4568,Pomona,Sunshine Coast,Central,SEQ North,North Coast and Wide Bay/Burnett,Noosa Hinterland,Noosa Hinterland,Sunshine Coast,Inner Regional,Nicklin,Wide Bay,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Wet,Clear,Daylight,Straight,Grade,702,Off Path-Straight: Right Off Cway,Off carriageway on straight,0,2,0,0,2,1,0,0,0,0,0,0,0.27649,0.000026
310,Polygon,17,310,2,Bruce Hwy Off Ramp,150517,Hospitalisation,2010,October,Sunday,16,Hit object,Single Vehicle,153.042938,-26.772271,Bruce Hwy Off Ramp,Johnston Rd,Glenview,Sunshine Coast Region,4553,Beerwah,Sunshine Coast,Central,SEQ North,North Coast and Wide Bay/Burnett,Landsborough,Sunshine Coast Hinterland,Sunshine Coast,Inner Regional,Caloundra,Fisher,State-controlled,Intersection - Interchange,No traffic control,60 km/h,Sealed - Wet,Raining,Daylight,Curved - view open,Level,607,Veh'S On Path: Temporary Object On C'Way,Other,0,1,0,0,1,1,0,0,0,0,0,0,0.006183,0.000001
311,Polygon,14,311,2,Bruce Hwy On Ramp,273119,Hospitalisation,2010,July,Tuesday,15,Fall from vehicle,Single Vehicle,146.727356,-19.326412,Bruce Hwy On Ramp,Garbutt - Upper Ross Rd,Condon,Townsville City,4815,Kirwan,Townsville,Northern,Northern,North Queensland,Condon - Rasmussen,Townsville,Townsville,Outer Regional,Thuringowa,Herbert,State-controlled,Intersection - Interchange,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Grade,802,Off Path-Curve: Off Cway Left Bend,Off carriageway on curve,0,1,0,0,1,0,1,0,0,0,0,0,0.003485,0
312,Polygon,29,312,2,Bunya Hwy,207185,Hospitalisation,2010,August,Tuesday,11,Hit object,Single Vehicle,152.0686,-26.197982,Bunya Hwy,Burnett Hwy,Goomeri,Gympie Region,4601,Goomeri,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Kilkivan,Gympie - Cooloola,Wide Bay,Outer Regional,Nanango,Wide Bay,State-controlled,Intersection - T-Junction,Give way sign,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Grade,700,Off Path-Straight: Other,Other,0,1,0,0,1,1,0,0,0,0,0,0,0.017954,0.000002
313,Polygon,19,313,2,Burnett Hwy,205849,Hospitalisation,2010,September,Sunday,9,Overturned,Single Vehicle,151.210141,-25.47895,Burnett Hwy,Dawson Hwy,Malmoe,North Burnett Region,4627,Eidsvold,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Monto - Eidsvold,Burnett,Wide Bay,Outer Regional,Callide,Flynn,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,802,Off Path-Curve: Off Cway Left Bend,Off carriageway on curve,0,1,0,0,1,1,0,0,0,0,0,0,0.022606,0.000002
314,Polygon,25,314,2,Capricorn Hwy,240105,Hospitalisation,2010,September,Wednesday,15,Overturned,Single Vehicle,146.799445,-23.64866,Capricorn Hwy,Withersfield Willows Rd,Sedgeford,Barcaldine Region,4724,Alpha,South West,Southern,Central,Central Queensland,Barcaldine - Blackall,Outback - South,Queensland - Outback,Very Remote,Gregory,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,700,Off Path-Straight: Other,Other,0,1,0,0,1,1,0,0,0,0,0,0,0.022453,0.000002
315,Polygon,53,315,2,Captain Cook Hwy,287321,Hospitalisation,2010,December,Monday,21,Hit pedestrian,Hit pedestrian,145.770851,-16.92024,Captain Cook Hwy,Mulgrave Rd,Cairns City,Cairns Region,4870,Cairns,Far North,Northern,Northern,North Queensland,Cairns City,Cairns - South,Cairns,Outer Regional,Cairns,Leichhardt,State-controlled,Intersection - Cross,Operating traffic lights,60 km/h,Sealed - Wet,Raining,Darkness - Lighted,Straight,Level,3,Ped'N: Far Side Vehicle Hit From Left,Pedestrian,0,1,0,0,1,0,0,0,1,0,1,0,0.032868,0.000003
316,Polygon,8,316,2,Carnarvon Hwy,238068,Hospitalisation,2010,May,Monday,9,Overturned,Single Vehicle,148.750408,-26.316254,Carnarvon Hwy,Warrego Hwy,Eumamurrin,Maranoa Region,4455,Roma,South West,Southern,Southern,Downs South West,Roma Region,Darling Downs (west) - Maranoa,Darling Downs - Maranoa,Remote,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,805,Off Path-Curve: Out Of Control On Cway,Out of control on curve,0,1,0,0,1,1,0,0,0,0,0,0,0.008392,0.000001
317,Polygon,38,317,2,Cunningham Hwy,186916,Hospitalisation,2010,January,Monday,0,Hit object,Single Vehicle,152.614294,-27.881983,Cunningham Hwy,Leichhardt Hwy,Silverdale,Scenic Rim Region,4307,Kalbar,Ipswich,Southern,SEQ South,South Coast,Boonah,Ipswich Hinterland,Ipswich,Inner Regional,Scenic Rim,Wright,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Straight,Level,704,Off Path-Straight:Right Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.026535,0.000003
318,Polygon,27,318,2,D'Aguilar Hwy,149737,Hospitalisation,2010,March,Sunday,16,Hit object,Single Vehicle,152.577205,-26.940133,D'Aguilar Hwy,Markwell St,Winya,Somerset Region,4515,Kilcoy,Moreton,Southern,SEQ North,North Coast and Wide Bay/Burnett,Kilcoy,Caboolture Hinterland,Moreton Bay - North,Inner Regional,Nanango,Blair,State-controlled,No Roadway Feature,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.02398,0.000002
319,Polygon,15,319,2,Dawson Hwy,240664,Hospitalisation,2010,April,Thursday,9,Hit pedestrian,Hit pedestrian,150.51325,-24.401871,Dawson Hwy,Kariboe St,Biloela,Banana Shire,4715,Biloela,Capricornia,Central,Central,Central Queensland,Biloela,Biloela,Central Queensland,Outer Regional,Callide,Flynn,State-controlled,Intersection - Cross,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,3,Ped'N: Far Side Vehicle Hit From Left,Pedestrian,0,1,1,0,2,1,0,0,0,0,2,0,0.014219,0.000001
320,Polygon,15,320,2,Flinders Hwy,270004,Hospitalisation,2010,April,Thursday,13,Hit object,Single Vehicle,146.080444,-20.137301,Flinders Hwy,<Null>,Black Jack,Charters Towers Region,4820,Charters Towers,Townsville,Northern,Northern,North Queensland,Dalrymple,Charters Towers - Ayr - Ingham,Townsville,Very Remote,Traeger,Kennedy,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,0,3,0,0,3,1,0,0,0,0,0,0,0.017519,0.000002
321,Polygon,15,321,2,Gore Hwy,223624,Hospitalisation,2010,August,Monday,10,Rear-end,Multi-Vehicle,151.92967,-27.565726,Gore Hwy,Warrego Hwy,Newtown,Toowoomba Region,4350,Toowoomba,Darling Downs,Southern,Southern,Downs South West,Newtown (qld),Toowoomba,Toowoomba,Inner Regional,Toowoomba North,Groom,State-controlled,Intersection - Cross,Operating traffic lights,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,301,Veh'S Same Direction: Rear End,Rear-end,0,1,0,0,1,2,0,0,0,0,0,0,0.010829,0.000001
322,Polygon,3,322,2,Gregory Hwy,241528,Hospitalisation,2010,May,Tuesday,13,Overturned,Single Vehicle,147.897963,-23.038861,Gregory Hwy,Yamala St,Hibernia,Central Highlands Region,4723,Capella,Capricornia,Central,Central,Central Queensland,Central Highlands - West,Central Highlands (qld),Central Queensland,Remote,Gregory,Flynn,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Wet,Raining,Daylight,Straight,Dip,702,Off Path-Straight: Right Off Cway,Off carriageway on straight,0,1,0,0,1,0,0,1,0,0,0,0,0.002361,0
323,Polygon,12,323,2,Isis Hwy,200019,Hospitalisation,2010,July,Friday,20,Overturned,Single Vehicle,151.895655,-25.596686,Isis Hwy,Isis Hwy Service Rd,Coalstoun Lakes,North Burnett Region,4621,Biggenden,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Gayndah - Mundubbera,Burnett,Wide Bay,Outer Regional,Callide,Flynn,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Darkness - Not lighted,Straight,Level,705,Off Path-Straight:Out Of Control On Cway,Out of control on straight,0,1,0,0,1,0,0,1,0,0,0,0,0.009521,0.000001
324,Polygon,44,324,2,Kennedy Hwy,284971,Hospitalisation,2010,April,Sunday,18,Angle,Multi-Vehicle,145.494981,-17.284994,Kennedy Hwy,Malanda - Atherton Rd,Atherton,Tablelands Region,4883,Atherton,Far North,Northern,Northern,North Queensland,Atherton,Tablelands (east) - Kuranda,Cairns,Outer Regional,Hill,Kennedy,State-controlled,Intersection - T-Junction,Give way sign,80 - 90 km/h,Sealed - Wet,Raining,Darkness - Lighted,Straight,Grade,104,Veh'S Adjacent Approach: Thru-Right,Intersection from adjacent approaches,0,2,2,0,4,2,0,0,0,0,0,0,0.034699,0.000003
325,Polygon,9,325,2,Landsborough Hwy,239972,Fatal,2010,March,Wednesday,6,Sideswipe,Multi-Vehicle,146.602127,-25.613788,Landsborough Hwy,<Null>,Nive,Murweh Shire,4470,Augathella,South West,Southern,Southern,Downs South West,Charleville,Outback - South,Queensland - Outback,Very Remote,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,500,Veh'S Overtaking: Other,Other,1,1,0,0,2,1,0,1,0,0,0,0,0.010656,0.000001
326,Polygon,7,326,2,Leichhardt Hwy,232551,Hospitalisation,2010,May,Tuesday,9,Hit object,Single Vehicle,149.908717,-25.979973,Leichhardt Hwy,Theodore - Moura Rd,Grosmont,Western Downs Region,4419,Wandoan,South West,Southern,Southern,Downs South West,Miles - Wandoan,Darling Downs (west) - Maranoa,Darling Downs - Maranoa,Remote,Callide,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Fog,Daylight,Curved - view obscured,Grade,805,Off Path-Curve: Out Of Control On Cway,Out of control on curve,0,1,0,0,1,1,0,0,0,0,0,0,0.008342,0.000001
327,Polygon,4,327,2,Mitchell Hwy,239616,Hospitalisation,2010,March,Monday,20,Hit object,Single Vehicle,146.026197,-27.070139,Mitchell Hwy,<Null>,Wyandra,Paroo Shire,4489,Wyandra,South West,Southern,Southern,Downs South West,Far South West,Outback - South,Queensland - Outback,Very Remote,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Wet,Raining,Darkness - Not lighted,Straight,Dip,607,Veh'S On Path: Temporary Object On C'Way,Other,0,1,0,0,1,1,0,0,0,0,0,0,0.004786,0
328,Polygon,5,328,2,Moonie Hwy,232147,Hospitalisation,2010,November,Saturday,18,Hit pedestrian,Hit pedestrian,150.338073,-27.738597,Moonie Hwy,<Null>,Moonie,Western Downs Region,4406,Tara,South West,Southern,Southern,Downs South West,Tara,Darling Downs (west) - Maranoa,Darling Downs - Maranoa,Outer Regional,Warrego,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Dawn/Dusk,Straight,Level,0,Ped'N: Hit Other,Other,0,1,0,0,1,1,0,0,0,0,1,0,0.00602,0.000001
329,Polygon,11,329,2,Mt Lindesay Hwy,67770,Hospitalisation,2010,July,Wednesday,17,Angle,Multi-Vehicle,152.995133,-27.982788,Mt Lindesay Hwy,Tubber St,Beaudesert,Scenic Rim Region,4285,Beaudesert,Logan,South Eastern,SEQ South,South Coast,Beaudesert,Beaudesert,Logan - Beaudesert,Inner Regional,Scenic Rim,Wright,State-controlled,Intersection - T-Junction,Give way sign,60 km/h,Sealed - Dry,Clear,Dawn/Dusk,Straight,Level,104,Veh'S Adjacent Approach: Thru-Right,Intersection from adjacent approaches,0,1,1,0,2,1,1,0,0,0,0,0,0.007232,0.000001
330,Polygon,17,330,2,Mulligan Hwy,292649,Hospitalisation,2010,June,Saturday,17,Hit object,Single Vehicle,145.221288,-15.653746,Mulligan Hwy,West Mary Rd,Rossville,Cook Shire,4895,Cooktown,Far North,Northern,Northern,North Queensland,Cape York,Far North,Queensland - Outback,Remote,Cook,Leichhardt,State-controlled,No Roadway Feature,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Level,804,Off Path-Curve: Off Cway Lt Bend Hit Obj,Off carriageway on curve hit object,0,1,0,0,1,0,1,0,0,0,0,0,0.019618,0.000002
331,Polygon,57,331,2,New England Hwy,220832,Hospitalisation,2010,September,Sunday,11,Sideswipe,Multi-Vehicle,151.95046,-27.578386,New England Hwy,South St,South Toowoomba,Toowoomba Region,4350,Toowoomba,Darling Downs,Southern,Southern,Downs South West,Toowoomba - Central,Toowoomba,Toowoomba,Inner Regional,Toowoomba South,Groom,State-controlled,Intersection - Cross,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,201,Veh'S Opposite Approach: Head On,Head-on,0,1,0,0,1,3,0,0,0,0,0,0,0.038577,0.000004
332,Polygon,1,332,2,Old Bruce Hwy,213251,Hospitalisation,2010,August,Monday,12,Rear-end,Multi-Vehicle,152.572264,-25.325855,Old Bruce Hwy,<Null>,Howard,Fraser Coast Region,4659,Howard,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Burrum - Fraser,Maryborough,Wide Bay,Inner Regional,Maryborough,Hinkler,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,301,Veh'S Same Direction: Rear End,Rear-end,0,1,0,0,1,1,0,0,0,1,0,0,0.00119,0
333,Polygon,1,333,2,Old Warrego Hwy,235855,Fatal,2010,January,Sunday,11,Angle,Multi-Vehicle,151.09134,-27.056226,Old Warrego Hwy,Warrego Hwy,Macalister,Western Downs Region,4406,Dalby,South West,Southern,Southern,Downs South West,Wambo,Darling Downs - East,Darling Downs - Maranoa,Outer Regional,Warrego,Maranoa,State-controlled,Intersection - T-Junction,Give way sign,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,104,Veh'S Adjacent Approach: Thru-Right,Intersection from adjacent approaches,1,2,0,0,3,1,0,0,0,0,0,1,0.0012,0
334,Polygon,4,334,2,Palmerston Hwy,296315,Hospitalisation,2010,January,Wednesday,12,Sideswipe,Multi-Vehicle,145.979336,-17.530491,Palmerston Hwy,<Null>,Belvedere,Cassowary Coast Region,4860,Innisfail,Far North,Northern,Northern,North Queensland,Innisfail,Innisfail - Cassowary Coast,Cairns,Outer Regional,Hill,Kennedy,State-controlled,No Roadway Feature,No traffic control,80 - 90 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,201,Veh'S Opposite Approach: Head On,Head-on,0,1,0,0,1,1,0,1,0,0,0,0,0.004633,0
335,Polygon,10,335,2,Peak Downs Hwy,258477,Hospitalisation,2010,November,Sunday,11,Head-on,Multi-Vehicle,148.937894,-21.331884,Peak Downs Hwy,Suttor Developmental Rd,Eton,Mackay Region,4741,Eton,Mackay,Central,Central,Central Queensland,Walkerston - Eton,Mackay,Mackay - Isaac - Whitsunday,Outer Regional,Mirani,Capricornia,State-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Curved - view obscured,Grade,201,Veh'S Opposite Approach: Head On,Head-on,0,2,0,0,2,1,1,0,0,0,0,0,0.010555,0.000001
336,Polygon,1,336,2,Scenic Hwy,242881,Hospitalisation,2010,July,Saturday,3,Hit object,Single Vehicle,150.793333,-23.220626,Scenic Hwy,<Null>,Kinka Beach,Livingstone Shire,4703,Emu Park,Capricornia,Central,Central,Central Queensland,Emu Park,Rockhampton,Central Queensland,Inner Regional,Keppel,Capricornia,Locally-controlled,No Roadway Feature,No traffic control,60 km/h,Sealed - Wet,Clear,Darkness - Not lighted,Straight,Level,703,Off Path-Straight: Left Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.00118,0
337,Polygon,2,337,2,Sunshine Mwy,144305,Hospitalisation,2010,February,Sunday,13,Head-on,Multi-Vehicle,153.074173,-26.537582,Sunshine Mwy,<Null>,Coolum Beach,Sunshine Coast Region,4573,Coolum,Sunshine Coast,Central,SEQ North,North Coast and Wide Bay/Burnett,Eumundi - Yandina,Nambour,Sunshine Coast,Inner Regional,Ninderry,Fairfax,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,201,Veh'S Opposite Approach: Head On,Head-on,0,3,0,0,3,2,0,0,0,0,0,0,0.002394,0
338,Polygon,68,338,2,Warrego Hwy,189308,Hospitalisation,2010,January,Friday,7,Hit object,Single Vehicle,152.662766,-27.575092,Warrego Hwy,West St,Haigslea,Ipswich City,4306,Marburg,Ipswich,Southern,SEQ South,Metropolitan,Rosewood,Ipswich Hinterland,Ipswich,Inner Regional,Ipswich West,Blair,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,705,Off Path-Straight:Out Of Control On Cway,Out of control on straight,0,3,0,0,3,1,0,0,0,0,0,0,0.053074,0.000005
339,Polygon,1,339,2,Warrego Hwy On Ramp,191115,Hospitalisation,2010,January,Tuesday,13,Overturned,Single Vehicle,152.319864,-27.549885,Warrego Hwy On Ramp,<Null>,Gatton,Lockyer Valley Region,4343,Gatton,Darling Downs,Southern,SEQ South,Downs South West,Gatton,Toowoomba,Toowoomba,Inner Regional,Lockyer,Wright,State-controlled,Intersection - Interchange,No traffic control,60 km/h,Sealed - Dry,Clear,Daylight,Curved - view open,Level,805,Off Path-Curve: Out Of Control On Cway,Out of control on curve,0,1,0,0,1,0,0,1,0,0,0,0,0.001203,0
340,Polygon,3,340,2,Wide Bay Hwy,207169,Hospitalisation,2010,February,Tuesday,17,Hit object,Single Vehicle,152.079301,-26.189361,Wide Bay Hwy,<Null>,Goomeri,Gympie Region,4601,Goomeri,Wide Bay Burnett,Central,Southern,North Coast and Wide Bay/Burnett,Kilkivan,Gympie - Cooloola,Wide Bay,Outer Regional,Nanango,Wide Bay,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Wet,Clear,Daylight,Straight,Level,704,Off Path-Straight:Right Off Cway Hit Obj,Off carriageway on straight hit object,0,1,0,0,1,1,0,0,0,0,0,0,0.003584,0
341,Polygon,2,341,2,Balonne Hwy,239627,Hospitalisation,2011,January,Saturday,14,Hit object,Single Vehicle,145.736102,-28.071318,Balonne Hwy,Mitchell Hwy,Cunnamulla,Paroo Shire,4490,Cunnamulla,South West,Southern,Southern,Downs South West,Far South West,Outback - South,Queensland - Outback,Very Remote,Warrego,Maranoa,State-controlled,Intersection - T-Junction,Give way sign,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,700,Off Path-Straight: Other,Other,0,1,0,0,1,1,0,0,0,0,0,0,0.002411,0
342,Polygon,23,342,2,Barkly Hwy,304638,Hospitalisation,2011,January,Wednesday,8,Hit animal,Other,140.501829,-20.706191,Barkly Hwy,East St,Cloncurry,Cloncurry Shire,4824,Cloncurry,Mount Isa,Northern,Northern,North Queensland,Mount Isa Region,Outback - North,Queensland - Outback,Remote,Traeger,Kennedy,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Wet,Raining,Daylight,Straight,Level,609,Pass & Misc: Hit Animal,Hit animal,0,1,0,0,1,0,1,0,0,0,0,1,0.015199,0.000001
343,Polygon,1,343,2,Barwon Hwy,232152,Hospitalisation,2011,April,Friday,12,Overturned,Single Vehicle,149.460012,-28.483003,Barwon Hwy,<Null>,North Talwood,Goondiwindi Region,4496,Talwood,Darling Downs,Southern,Southern,Downs South West,Inglewood - Waggamba,Darling Downs (west) - Maranoa,Darling Downs - Maranoa,Remote,Southern Downs,Maranoa,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Grade,701,Off Path-Straight: Left Off Cway,Off carriageway on straight,0,1,0,0,1,0,0,1,0,0,0,0,0.001208,0
344,Polygon,12,344,2,Brisbane Valley Hwy,151300,Hospitalisation,2011,January,Saturday,10,Hit object,Single Vehicle,152.51853,-27.36838,Brisbane Valley Hwy,D'Aguilar Hwy,Coominya,Somerset Region,4311,Lowood,Ipswich,Southern,SEQ North,North Coast and Wide Bay/Burnett,Lowood,Ipswich Hinterland,Ipswich,Inner Regional,Nanango,Blair,State-controlled,No Roadway Feature,No traffic control,100 - 110 km/h,Sealed - Dry,Clear,Daylight,Straight,Level,607,Veh'S On Path: Temporary Object On C'Way,Other,0,1,0,0,1,0,1,0,0,0,0,0,0.00841,0.000001
